booktitle,year,pages,author,title,ee,abstract
FOCS,2017,121-131,"Pavel Hrubes, Pavel Pudlák","Random Formulas, Monotone Circuits, and Interpolation.",https://doi.org/10.1109/FOCS.2017.20,"We prove new lower bounds on the sizes of proofs in the Cutting Plane proof system, using a concept that we call unsatisfiability certificate. This approach is, essentially, equivalent to the well-known feasible interpolation method, but is applicable to CNF formulas that do not seem suitable for interpolation. Specifically, we prove exponential lower bounds for random k-CNFs, where k is the logarithm of the number of variables, and for the Weak Bit Pigeon Hole Principle. Furthermore, we prove a monotone variant of a hypothesis of Feige [12]. We give a superpolynomial lower bound on monotone real circuits that approximately decide the satisfiability of k-CNFs, where k = ω(1). For k ≈ log n, the lower bound is exponential."
FOCS,2017,132-143,"Mika G??s, Toniann Pitassi, Thomas Watson 0001",Query-to-Communication Lifting for BPP.,https://doi.org/10.1109/FOCS.2017.21,"For any n-bit boolean function f, we show that the randomized communication complexity of the composed function f o g n , where g is an index gadget, is characterized by the randomized decision tree complexity of f. In particular, this means that many query complexity separations involving randomized models (e.g., classical vs. quantum) automatically imply analogous separations in communication complexity."
FOCS,2017,144-155,"Mark Braverman, Rotem Oshman",A Rounds vs. Communication Tradeoff for Multi-Party Set Disjointness.,https://doi.org/10.1109/FOCS.2017.22,"In the set disjointess problem, we have k players, each with a private input X i  ? [n], and the goal is for the players to determine whether or not their sets have a global intersection. The players communicate over a shared blackboard, and we charge them for each bit that they write on the board. We study the trade-off between the number of interaction rounds we allow the players, and the total number of bits they must send to solve set disjointness. We show that if R rounds of interaction are allowed, the communication cost is Ω?(nk 1/R /R 4 ), which is nearly tight. We also leverage our proof to show that wellfare maximization with unit demand bidders cannot be solved efficiently in a small number of rounds: here, we have k players bidding on n items, and the goal is to find a matching between items and player that bid on them which approximately maximizes the total number of items assigned. It was previously shown by Alon et. al. that Ω(log log k) rounds of interaction are required to find an assignment which achieves a constant approximation to the maximum-wellfare assignment, even if each player is allowed to write n ?(R)  bits on the board in each round, where ?(R) = exp(-R). We improve this lower bound to Ω(log k/log log k), which is known to be tight up to a log log k factor."
FOCS,2017,156-167,"Yi-Jun Chang, Seth Pettie",A Time Hierarchy Theorem for the LOCAL Model.,https://doi.org/10.1109/FOCS.2017.23,"The celebrated time hierarchy theorem for Turing machines states, informally, that more problems can be solved given more time.  The extent to which a time hierarchy--type theorem holds in the classic distributed  model has been open for many years.  In particular, it is consistent with previous results that all natural problems in the  model can be classified according to a small constant number of complexities, such as , etc. In this paper we establish the first time hierarchy theorem for the  model and prove that several gaps exist in the  time hierarchy.  Our main results are as follows: (a) We define an infinite set of simple coloring problems called hierarchical -coloring.  A correctly colored graph can be confirmed by simply checking the neighborhood of each vertex, so this problem fits into the class of locally checkable labeling (LCL) problems.  However, the complexity of the -level hierarchical -coloring problem is  for . The upper and lower bounds hold for both general graphs and trees and for both randomized and deterministic algorithms. (b)  Consider any LCL problem on bounded degree trees.  We prove an automatic speedup theorem that states that any randomized -time algorithm solving the LCL can be transformed into a deterministic -time algorithm. Together with a previous result [Y.-J. Chang, T. Kopelowitz, and S. Pettie, Proceedings of FOCS,  2016, pp. 615--624], this establishes that on trees, there are no natural deterministic complexities in the ranges --- or ---. (c) We expose a new gap in the randomized time hierarchy on general graphs.  Roughly speaking, any randomized algorithm that solves an LCL problem in sublogarithmic time can be sped up to run in  time: the complexity of the distributed Lova?sz local lemma  (LLL) problem. In other words, the LLL is complete for sublogarithmic time. Finally, we revisit Naor and Stockmeyer's characterization of -time  algorithms for LCL problems (as order-invariant w.r.t. vertex IDs) and calculate the complexity gaps that are directly implied by their proof.   For -rings we see an --- complexity gap, for -tori an --- gap, and for bounded degree trees and general graphs, an --- complexity gap."
FOCS,2017,168-179,"Chien-Chung Huang, Danupon Nanongkai, Thatchaphol Saranurak",Distributed Exact Weighted All-Pairs Shortest Paths in ?(n5/4) Rounds.,https://doi.org/10.1109/FOCS.2017.24,"We study computing all-pairs shortest paths (APSP) on distributed networks (the CONGEST model). The goal is for every node in the (weighted) network to know the distance from every other node using communication. The problem admits (1+o(1))-approximation ?(n)-time algorithms [2], [3], which are matched with Ω(n)-time lower bounds [3], [4], [5] 1 . No ω(n) lower bound or o(m) upper bound were known for exact computation. In this paper, we present an ?(n 5/4 )-time randomized (Las Vegas) algorithm for exact weighted APSP; this provides the first improvement over the naive O(m)-time algorithm when the network is not so sparse. Our result also holds for the case where edge weights are asymmetric (a.k.a. the directed case where communication is bidirectional). Our techniques also yield an ?(n 3/4 k 1/2  + n)-time algorithm for the k-source shortest paths problem where we want every node to know distances from k sources; this improves Elkin's recent bound [6] when k = ω?(n 1/4 ). We achieve the above results by developing distributed algorithms on top of the classic scaling technique, which we believe is used for the first time for distributed shortest paths computation. One new algorithm which might be of an independent interest is for the reversed r-sink shortest paths problem, where we want every of r sinks to know its distances from all other nodes, given that every node already knows its distance to every sink. We show an ?(n√r)-time algorithm for this problem. Another new algorithm is called short range extension, where we show that in ?(n√h) time the knowledge about distances can be “extended” for additional h hops. For this, we use weight rounding to introduce small additive errors which can be later fixed."
FOCS,2017,180-191,"Manuela Fischer, Mohsen Ghaffari 0001, Fabian Kuhn",Deterministic Distributed Edge-Coloring via Hypergraph Maximal Matching.,https://doi.org/10.1109/FOCS.2017.25,"We present a deterministic distributed algorithm that computes a (2Δ-1)-edge-coloring, or even list-edge-coloring, in any n-node graph with maximum degree Δ, in O(log 8  Δ·log n) rounds. This answers one of the long-standing open questions of distributed graph algorithms} from the late 1980s, which asked for a polylogarithmic-time algorithm. See, e.g., Open Problem 4 in the Distributed Graph Coloring book of Barenboim and Elkin. The previous best round complexities were 2 O(√(log n)  by Panconesi and Srinivasan [STOC'92] and ?(√(Δ)) + O(log* n) by Fraigniaud, Heinrich, and Kosowski [FOCS'16]. A corollary of our deterministic list-edge-coloring also improves the randomized complexity of (2Δ-1)-edge-coloring to poly(log log n) rounds. The key technical ingredient is a deterministic distributed algorithm for hypergraph maximal matching, which we believe will be of interest beyond this result. In any hypergraph of rank r - where each hyperedge has at most r vertices - with n nodes and maximum degree Δ, this algorithm computes a maximal matching in O(r 5  log 6+log r  Δ·log n) rounds. This hypergraph matching algorithm and its extensions also lead to a number of other results. In particular, we obtain a polylogarithmic-time deterministic distributed maximal independent set (MIS) algorithm for graphs with bounded neighborhood independence, hence answering Open Problem 5 of Barenboim and Elkins book, a ((log Δ/ε) O(log 1/ε) )-round deterministic algorithm for (1+ε)-approximation of maximum matching, and a quasi-polylogarithmic-time deterministic distributed algorithm for orienting λ-arboricity graphs with out-degree at most ?(1+ε)λ?, for any constant ε>0, hence partially answering Open Problem 10 of Barenboim and Elkin's book."
FOCS,2017,192-203,"Amir Abboud, Arturs Backurs, Karl Bringmann, Marvin Künnemann",Fine-Grained Complexity of Analyzing Compressed Data: Quantifying Improvements over Decompress-and-Solve.,https://doi.org/10.1109/FOCS.2017.26,"Can we analyze data without decompressing it? As our data keeps growing, understanding the time complexity of problems on compressed inputs, rather than in convenient uncompressed forms, becomes more and more relevant. Suppose we are given a compression of size n of data that originally has size N, and we want to solve a problem with time complexity T(·). The naive strategy of “decompress-and-solve” gives time T(N), whereas “the gold standard” is time T(n): to analyze the compression as efficiently as if the original data was small. We restrict our attention to data in the form of a string (text, files, genomes, etc.) and study the most ubiquitous tasks. While the challenge might seem to depend heavily on the specific compression scheme, most methods of practical relevance (Lempel-Ziv-family, dictionary methods, and others) can be unified under the elegant notion of Grammar-Compressions. A vast literature, across many disciplines, established this as an influential notion for Algorithm design. We introduce a direly needed framework for proving (conditional) lower bounds in this field, allowing us to assess whether decompress-and-solve can be improved, and by how much. Our main results are: (1) The O(nN√(log N/n)) bound for LCS and the O(min{N log N, nM}) bound for Pattern Matching with Wildcards are optimal up to N o(1)  factors, under the Strong Exponential Time Hypothesis. (Here, M denotes the uncompressed length of the compressed pattern.) (2) Decompress-and-solve is essentially optimal for ContextFree Grammar Parsing and RNA Folding, under the k-Clique conjecture. (3) We give an algorithm showing that decompress-and-solve is not optimal for Disjointness."
FOCS,2017,204-215,"Brett Hemenway, Noga Ron-Zewi, Mary Wootters",Local List Recovery of High-Rate Tensor Codes & Applications.,https://doi.org/10.1109/FOCS.2017.27,"We show that the tensor product of a high-rate globally list recoverable code is (approximately) locally list recoverable. List recovery has been a useful building block in the design of list decodable codes, and our motivation is to use the tensor construction as such a building block. In particular, instantiating this construction with known constructions of high-rate globally list recoverable codes, and using appropriate transformations, we obtain the first capacity-achieving locally list decodable codes (over a large constant size alphabet), and the first capacity-achieving globally list decodable codes with nearly linear time list decoding algorithms. Our techniques are inspired by an approach of Gopalan, Guruswami, and Raghavendra [SIAM J. Comput., 40 (2011), pp. 1432--1462] for list decoding tensor codes."
FOCS,2017,216-227,"Itzhak Tamo, Min Ye 0005, Alexander Barg",Optimal Repair of Reed-Solomon Codes: Achieving the Cut-Set Bound.,https://doi.org/10.1109/FOCS.2017.28,"The repair problem for an (n, k) error-correcting code calls for recovery of an unavailable coordinate of the codeword by downloading as little information as possible from a subset of the remaining coordinates. Using the terminology motivated by coding in distributed storage, we attempt to repair a failed node by accessing information stored on d helper nodes, where k ≤ d ≤ n - 1, and using as little repair bandwidth as possible to recover the lost information. By the so-called cut-set bound (Dimakis et al., 2010), the repair bandwidth of an (n,k = n - r) MDS code using d helper nodes is at least dl/(d + 1 - k), where l is the size of the node. A number of constructions of MDS array codes have been shown to meet this bound with equality. In a related but separate line of work, Guruswami and Wootters (2016) studied repair of Reed-Solomon (RS) codes, showing that it is possible to perform repair using a smaller bandwidth than under the trivial approach. At the same time, their work as well as follow-up papers stopped short of constructing RS codes (or any scalar MDS codes) that meet the cut-set bound with equality, which has been an open problem in coding theory. In this work we present a solution to this problem, constructing RS codes of length n over the field of size q l , l = exp((1 + o(1))n log n) that meet the cut-set bound. We also prove an almost matching lower bound on l, showing that super-exponential scaling is both necessary and sufficient for achieving the cut-set bound using linear repair schemes. More precisely, we prove that for scalar MDS codes (including the RS codes) to meet this bound, the sub-packetization l must satisfy l ≥ exp((1 + o(1))k log k)."
FOCS,2017,228-239,"Yuval Peres, Alex Zhai",Average-Case Reconstruction for the Deletion Channel: Subpolynomially Many Traces Suffice.,https://doi.org/10.1109/FOCS.2017.29,"The deletion channel takes as input a bit string x ∈ {0, 1} n , and deletes each bit independently with probability q, yielding a shorter string. The trace reconstruction problem is to recover an unknown string x from many independent outputs (called “traces”) of the deletion channel applied to x. We show that if x is drawn uniformly at random and q <; 1/2, then e O(log1/2 n)  traces suffice to reconstruct x with high probability. The previous best bound, established in 2008 by Holenstein, Mitzenmacher, Panigrahy, and Wieder [1], uses n O(1)  traces and only applies for q less than a smaller threshold (it seems that q <; 0.07 is needed). Our algorithm combines several ideas: 1) an alignment scheme for “greedily” fitting the output of the deletion channel as a subsequence of the input; 2) a version of the idea of “anchoring” used in [1]; and 3) complex analysis techniques from recent work of Nazarov and Peres [2] and De, O'Donnell, and Servedio [3]."
FOCS,2017,240-251,"Alexander A. Sherstov, Pei Wu","Optimal Interactive Coding for Insertions, Deletions, and Substitutions.",https://doi.org/10.1109/FOCS.2017.30,"Interactive coding, pioneered by Schulman (FOCS 92, STOC 93), is concerned with making communication protocols resilient to adversarial noise. The canonical model allows the adversary to alter a small constant fraction of symbols, chosen at the adversarys discretion, as they pass through the communication channel. Braverman, Gelles, Mao, and Ostrovsky (2015) proposed a far-reaching generalization of this model, whereby the adversary can additionally manipulate the channel by removing and inserting symbols. They showed how to faithfully simulate any protocol in this model with corruption rate up to 1/18, using a constant-size alphabet and a constant-factor overhead in communication. We give an optimal simulation of any protocol in this generalized model of substitutions, insertions, and deletions, tolerating a corruption rate up to 1/4 while keeping the alphabet to a constant size and the communication overhead to a constant factor. Our corruption tolerance matches an impossibility result for corruption rate 1/4 which holds even for substitutions alone (Braverman and Rao, STOC 11)."
FOCS,2017,252-259,"Daniel Kane, Shachar Lovett, Sankeerth Rao","The Independence Number of the Birkhoff Polytope Graph, and Applications to Maximally Recoverable Codes.",https://doi.org/10.1109/FOCS.2017.31,"Maximally recoverable codes are codes designed for distributed storage which combine quick recovery from single node failure and optimal recovery from catastrophic failure. Gopalan et al. [Maximally recoverable codes for grid-like topologies, in Proceedings of the Twenty-Eighth Annual ACM-SIAM Symposium on Discrete Algorithms, SIAM, Philadelphia, 2017, pp. 2092--2108] studied the alphabet size needed for such codes in grid topologies and gave a combinatorial characterization for it. Consider a labeling of the edges of the complete bipartite graph , with labels coming from , that satisfies the following condition: for any simple cycle, the sum of the labels over its edges is nonzero. The minimal  where this is possible controls the alphabet size needed for maximally recoverable codes in  grid topologies. Prior to the current work, it was known that  is between  and . We improve both bounds and show that  is linear in . The upper bound is a recursive construction which beats the random construction. The lower bound follows by first relating the problem to the independence number of the Birkhoff polytope graph, and then providing tight bounds for it using the representation theory of the symmetric group."
FOCS,2017,260-271,"Waldo Gálvez, Fabrizio Grandoni 0001, Sandy Heydrich, Salvatore Ingala, Arindam Khan 0001, Andreas Wiese",Approximating Geometric Knapsack via L-Packings.,https://doi.org/10.1109/FOCS.2017.32,"We study the two-dimensional geometric knapsack problem (2DK) in which we are given a set of n axis-aligned rectangular items, each one with an associated profit, and an axis-aligned square knapsack. The goal is to find a (non-overlapping) packing of a maximum profit subset of items inside the knapsack (without rotating items). The best-known polynomial-time approximation factor for this problem (even just in the cardinality case) is 2+ ε [Jansen and Zhang, SODA 2004]. In this paper we break the 2 approximation barrier, achieving a polynomialtime 17/9 + ε <; 1.89 approximation, which improves to 558/325 + ε <; 1.72 in the cardinality case. Essentially all prior work on 2DK approximation packs items inside a constant number of rectangular containers, where items inside each container are packed using a simple greedy strategy. We deviate for the first time from this setting: we show that there exists a large profit solution where items are packed inside a constant number of containers plus one L-shaped region at the boundary of the knapsack which contains items that are high and narrow and items that are wide and thin. The items of these two types possibly interact in a complex manner at the corner of the L. The above structural result is not enough however: the best-known approximation ratio for the subproblem in the L-shaped region is 2 + ε (obtained via a trivial reduction to one-dimensional knapsack by considering tall or wide items only). Indeed this is one of the simplest special settings of the problem for which this is the best known approximation factor. As a second major, and the main algorithmic contribution of this paper, we present a PTAS for this case. We believe that this will turn out to be useful in future work in geometric packing problems. We also consider the variant of the problem with rotations (2DKR), where items can be rotated by 90 degrees. Also in this case the best-known polynomial-time approximation factor (even for the cardinality case) is 2+ε[Jansen and Zhang, SODA 2004]. Exploiting part of the machinery developed for 2DK plus a few additional ideas, we obtain a polynomial-time 3/2 + ε-approximation for 2DKR, which improves to 4/3 + ε in the cardinality case."
FOCS,2017,272-282,Mark de Berg,Removing Depth-Order Cycles among Triangles: An Efficient Algorithm Generating Triangular Fragments.,https://doi.org/10.1109/FOCS.2017.33,"More than 25 years ago, inspired by applications in computer graphics, Chazelle et al. (FOCS 1991) studied the following question: Is it possible to cut any set of n lines or other objects in R 3  into a subquadratic number of fragments such that the resulting fragments admit a depth order? They managed to prove an O(n 9/4 ) bound on the number of fragments, but only for the very special case of bipartite weavings of lines. Since then only little progress was made, until a recent breakthrough by Aronov and Sharir (STOC 2016) who showed that O(n 3/2  polylog n) fragments suffice for any set of lines. In a follow-up paper Aronov, Miller and Sharir (SODA 2017) proved an O(n 3/2+ε ) bound for triangles, but their method uses high-degree algebraic arcs to perform the cuts. Hence, the resulting pieces have curved boundaries. Moreover, their method uses polynomial partitions, for which currently no algorithm is known. Thus the most natural version of the problem is still wide open: Is it possible to cut any collection of n disjoint triangles in R3 into a subquadratic number of triangular fragments that admit a depth order? And if so, can we compute the cuts efficiently? We answer this question by presenting an algorithm that cuts any set of n disjoint triangles in R3 into O(n 7/4  polylog n) triangular fragments that admit a depth order. The running time of our algorithm is O(n 3.69 ). We also prove a refined bound that depends on the number, K, of intersections between the projections of the triangle edges onto the xy-plane: we show that O(n 1+ε  + n 1/4 K 3/4  polylog n) fragments suffice to obtain a depth order. This result extends to xy-monotone surface patches bounded by a constant number of bounded-degree algebraic arcs in general position, constituting the first subquadratic bound for surface patches. Finally, as a byproduct of our approach we obtain a faster algorithm to cut a set of lines into O(n 3/2  polylog n) fragments that admit a depth order. Our algorithm for lines runs in O(n 5.38 ) time, while the previous algorithm uses O(n 8.77 ) time."
FOCS,2017,283-294,Shi Li 0001,Scheduling to Minimize Total Weighted Completion Time via Time-Indexed Linear Programming Relaxations.,https://doi.org/10.1109/FOCS.2017.34,"We study approximation algorithms for problems of scheduling precedence constrained jobs with the objective of minimizing total weighted completion time, in identical and related machine models. We give algorithms that improve upon many previous 15- to 20-year-old state-of-the-art results. A major theme in these results is the use of time-indexed linear programming relaxations, which are quite natural for their respective problems.    We also consider the scheduling problem of minimizing total weighted completion time on unrelated machines. The recent breakthrough result of [N. Bansal, A. Srinivasan, and O. Svensson, in Proceedings of the 48th Annual ACM Symposium on Theory of Computing, ACM, 2016, pp. 156--167] gave a (1.5-c)-approximation for the problem, based on a two-round lift-and-project of the SDP relaxation for the problem. Our main result is that a (1.5 - c)-approximation can also be achieved using a natural and considerably simpler time-indexed linear programming relaxation for the problem. We hope this relaxation can provide new insights into the problem."
